# 143GHz 217GHz 353GHz
4.449678584933280945e-03 1.161848902702331543e-01 1.271819621324539185e-01
4.430658183991909027e-03 1.160400435328483582e-01 1.270379126071929932e-01
4.411699716001749039e-03 1.158953309059143066e-01 1.268939822912216187e-01
4.392803180962800980e-03 1.157507523894309998e-01 1.267501711845397949e-01
4.373968578875064850e-03 1.156063154339790344e-01 1.266064792871475220e-01
4.355195444077253342e-03 1.154619976878166199e-01 1.264629215002059937e-01
4.336483776569366455e-03 1.153178215026855469e-01 1.263194978237152100e-01
4.317833576351404190e-03 1.151737794280052185e-01 1.261761784553527832e-01
4.299244377762079239e-03 1.150298640131950378e-01 1.260329931974411011e-01
4.280716646462678909e-03 1.148860901594161987e-01 1.258899420499801636e-01
4.262248985469341278e-03 1.147424429655075073e-01 1.257469952106475830e-01
4.243842791765928268e-03 1.145989298820495605e-01 1.256041824817657471e-01
4.225496668368577957e-03 1.144555434584617615e-01 1.254614889621734619e-01
4.207211546599864960e-03 1.143122985959053040e-01 1.253189295530319214e-01
4.188986495137214661e-03 1.141691803932189941e-01 1.251764893531799316e-01
4.170821513980627060e-03 1.140261963009834290e-01 1.250341683626174927e-01
4.152716603130102158e-03 1.138833537697792053e-01 1.248919740319252014e-01
4.134671296924352646e-03 1.137406304478645325e-01 1.247498989105224609e-01
4.116686061024665833e-03 1.135980486869812012e-01 1.246079504489898682e-01
4.098760429769754410e-03 1.134555935859680176e-01 1.244661286473274231e-01
4.080894403159618378e-03 1.133132725954055786e-01 1.243244260549545288e-01
4.063087515532970428e-03 1.131710857152938843e-01 1.241828501224517822e-01
4.045339766889810562e-03 1.130290254950523376e-01 1.240413933992385864e-01
4.027651157230138779e-03 1.128870993852615356e-01 1.239000633358955383e-01
4.010021686553955078e-03 1.127453073859214783e-01 1.237588524818420410e-01
3.992450889199972153e-03 1.126036494970321655e-01 1.236177682876586914e-01
3.974938299506902695e-03 1.124621182680130005e-01 1.234768033027648926e-01
3.957484848797321320e-03 1.123207211494445801e-01 1.233359649777412415e-01
3.940089140087366104e-03 1.121794581413269043e-01 1.231952458620071411e-01
3.922752104699611664e-03 1.120383217930793762e-01 1.230546534061431885e-01
3.905472811311483383e-03 1.118973195552825928e-01 1.229141801595687866e-01
3.888251492753624916e-03 1.117564514279365540e-01 1.227738335728645325e-01
3.871088149026036263e-03 1.116157099604606628e-01 1.226336061954498291e-01
3.853982547298073769e-03 1.114751026034355164e-01 1.224935054779052734e-01
3.836934454739093781e-03 1.113346293568611145e-01 1.223535165190696716e-01
3.819943405687808990e-03 1.111942827701568604e-01 1.222136616706848145e-01
3.803009865805506706e-03 1.110540702939033508e-01 1.220739260315895081e-01
3.786133602261543274e-03 1.109139844775199890e-01 1.219343096017837524e-01
3.769314149394631386e-03 1.107740327715873718e-01 1.217948198318481445e-01
3.752551507204771042e-03 1.106342151761054993e-01 1.216554492712020874e-01
3.735845675691962242e-03 1.104945167899131775e-01 1.215161979198455811e-01
3.719196422025561333e-03 1.103549599647521973e-01 1.213770732283592224e-01
3.702603513374924660e-03 1.102155372500419617e-01 1.212380751967430115e-01
3.686067182570695877e-03 1.100762337446212769e-01 1.210991889238357544e-01
3.669586731120944023e-03 1.099370718002319336e-01 1.209604293107986450e-01
3.653162624686956406e-03 1.097980365157127380e-01 1.208217963576316833e-01
3.636794164776802063e-03 1.096591278910636902e-01 1.206832826137542725e-01
3.620481584221124649e-03 1.095203533768653870e-01 1.205448806285858154e-01
3.604224650189280510e-03 1.093817129731178284e-01 1.204066127538681030e-01
3.588023362681269646e-03 1.092431917786598206e-01 1.202684640884399414e-01
3.571877488866448402e-03 1.091048121452331543e-01 1.201304346323013306e-01
3.555786563083529472e-03 1.089665591716766357e-01 1.199925243854522705e-01
3.539751050993800163e-03 1.088284328579902649e-01 1.198547407984733582e-01
3.523770486935973167e-03 1.086904406547546387e-01 1.197170764207839966e-01
3.507844638079404831e-03 1.085525825619697571e-01 1.195795312523841858e-01
3.491973504424095154e-03 1.084148436784744263e-01 1.194421127438545227e-01
3.476157085970044136e-03 1.082772389054298401e-01 1.193048134446144104e-01
3.460395382717251778e-03 1.081397682428359985e-01 1.191676259040832520e-01
3.444687696173787117e-03 1.080024242401123047e-01 1.190305724740028381e-01
3.429034259170293808e-03 1.078652068972587585e-01 1.188936308026313782e-01
3.413435071706771851e-03 1.077281311154365540e-01 1.187568157911300659e-01
3.397889668121933937e-03 1.075911745429039001e-01 1.186201199889183044e-01
3.382398048415780067e-03 1.074543446302413940e-01 1.184835508465766907e-01
3.366960445418953896e-03 1.073176562786102295e-01 1.183470934629440308e-01
3.351576160639524460e-03 1.071810871362686157e-01 1.182107627391815186e-01
3.336245426908135414e-03 1.070446521043777466e-01 1.180745512247085571e-01
3.320967778563499451e-03 1.069083437323570251e-01 1.179384589195251465e-01
3.305743681266903877e-03 1.067721620202064514e-01 1.178024932742118835e-01
3.290572436526417732e-03 1.066361144185066223e-01 1.176666393876075745e-01
3.275454044342041016e-03 1.065001934766769409e-01 1.175309121608734131e-01
3.260388737544417381e-03 1.063644066452980042e-01 1.173953041434288025e-01
3.245375817641615868e-03 1.062287464737892151e-01 1.172598153352737427e-01
3.230415750294923782e-03 1.060932129621505737e-01 1.171244457364082336e-01
3.215507837012410164e-03 1.059578061103820801e-01 1.169892027974128723e-01
3.200652543455362320e-03 1.058225259184837341e-01 1.168540716171264648e-01
3.185849171131849289e-03 1.056873872876167297e-01 1.167190670967102051e-01
3.171097952872514725e-03 1.055523678660392761e-01 1.165841817855834961e-01
3.156398655846714973e-03 1.054174751043319702e-01 1.164494156837463379e-01
3.141751280054450035e-03 1.052827164530754089e-01 1.163147687911987305e-01
3.127155359834432602e-03 1.051480844616889954e-01 1.161802411079406738e-01
3.112611128017306328e-03 1.050135791301727295e-01 1.160458400845527649e-01
3.098118351772427559e-03 1.048792079091072083e-01 1.159115508198738098e-01
3.083676798269152641e-03 1.047449558973312378e-01 1.157773807644844055e-01
3.069286700338125229e-03 1.046108379960060120e-01 1.156433373689651489e-01
3.054947359487414360e-03 1.044768467545509338e-01 1.155094131827354431e-01
3.040659008547663689e-03 1.043429821729660034e-01 1.153756082057952881e-01
3.026421647518873215e-03 1.042092517018318176e-01 1.152419224381446838e-01
3.012234810739755630e-03 1.040756478905677795e-01 1.151083484292030334e-01
2.998098731040954590e-03 1.039421632885932922e-01 1.149749085307121277e-01
2.984012942761182785e-03 1.038088127970695496e-01 1.148415803909301758e-01
2.969977678731083870e-03 1.036755889654159546e-01 1.147083714604377747e-01
2.955992240458726883e-03 1.035424992442131042e-01 1.145752817392349243e-01
2.942057326436042786e-03 1.034095287322998047e-01 1.144423112273216248e-01
2.928172238171100616e-03 1.032766923308372498e-01 1.143094599246978760e-01
2.914336742833256721e-03 1.031439751386642456e-01 1.141767278313636780e-01
2.900551306083798409e-03 1.030113920569419861e-01 1.140441149473190308e-01
2.886815229430794716e-03 1.028789356350898743e-01 1.139116287231445312e-01
2.873128745704889297e-03 1.027466058731079102e-01 1.137792542576789856e-01
2.859491622075438499e-03 1.026144027709960938e-01 1.136469990015029907e-01
2.845903858542442322e-03 1.024823263287544250e-01 1.135148629546165466e-01
2.832364989444613457e-03 1.023503765463829041e-01 1.133828461170196533e-01
2.818875247612595558e-03 1.022185534238815308e-01 1.132509484887123108e-01
2.805434400215744972e-03 1.020868569612503052e-01 1.131191700696945190e-01
2.792042214423418045e-03 1.019552871584892273e-01 1.129875108599662781e-01
2.778698690235614777e-03 1.018238514661788940e-01 1.128559708595275879e-01
2.765403827652335167e-03 1.016925349831581116e-01 1.127245500683784485e-01
2.752157161012291908e-03 1.015613526105880737e-01 1.125932484865188599e-01
2.738958923146128654e-03 1.014302894473075867e-01 1.124620586633682251e-01
2.725808881223201752e-03 1.012993529438972473e-01 1.123309955000877380e-01
2.712706802412867546e-03 1.011685505509376526e-01 1.122000515460968018e-01
2.699652686715126038e-03 1.010378673672676086e-01 1.120692193508148193e-01
2.686646301299333572e-03 1.009073108434677124e-01 1.119385138154029846e-01
2.673687646165490150e-03 1.007768809795379639e-01 1.118079200387001038e-01
2.660776488482952118e-03 1.006465852260589600e-01 1.116774454712867737e-01
2.647912828251719475e-03 1.005164086818695068e-01 1.115470901131629944e-01
2.635096665471792221e-03 1.003863587975502014e-01 1.114168539643287659e-01
2.622327301651239395e-03 1.002564355731010437e-01 1.112867295742034912e-01
2.609605435281991959e-03 1.001266390085220337e-01 1.111567318439483643e-01
2.596930367872118950e-03 9.999696910381317139e-02 1.110268458724021912e-01
2.584302332252264023e-03 9.986742585897445679e-02 1.108970865607261658e-01
2.571720862761139870e-03 9.973800182342529297e-02 1.107674315571784973e-01
2.559185959398746490e-03 9.960871189832687378e-02 1.106379032135009766e-01
2.546697622165083885e-03 9.947954118251800537e-02 1.105084940791130066e-01
2.534255851060152054e-03 9.935050457715988159e-02 1.103792041540145874e-01
2.521860180422663689e-03 9.922158718109130859e-02 1.102500259876251221e-01
2.509510610252618790e-03 9.909279644489288330e-02 1.101209670305252075e-01
2.497207140550017357e-03 9.896413236856460571e-02 1.099920272827148438e-01
2.484949538484215736e-03 9.883559495210647583e-02 1.098632067441940308e-01
2.472737804055213928e-03 9.870717674493789673e-02 1.097344979643821716e-01
2.460571704432368279e-03 9.857888519763946533e-02 1.096059083938598633e-01
2.448451239615678787e-03 9.845072031021118164e-02 1.094774380326271057e-01
2.436376176774501801e-03 9.832268208265304565e-02 1.093490868806838989e-01
2.424346515908837318e-03 9.819477051496505737e-02 1.092208474874496460e-01
2.412362024188041687e-03 9.806698560714721680e-02 1.090927273035049438e-01
2.400422701612114906e-03 9.793931990861892700e-02 1.089647263288497925e-01
2.388528315350413322e-03 9.781178086996078491e-02 1.088368371129035950e-01
2.376678632572293282e-03 9.768436849117279053e-02 1.087090745568275452e-01
2.364873886108398438e-03 9.755707532167434692e-02 1.085814237594604492e-01
2.353113843128085136e-03 9.742991626262664795e-02 1.084538847208023071e-01
2.341398037970066071e-03 9.730287641286849976e-02 1.083264648914337158e-01
2.329726936295628548e-03 9.717596322298049927e-02 1.081991717219352722e-01
2.318099839612841606e-03 9.704916924238204956e-02 1.080719828605651855e-01
2.306517213582992554e-03 9.692250192165374756e-02 1.079449132084846497e-01
2.294978359714150429e-03 9.679596126079559326e-02 1.078179627656936646e-01
2.283483510836958885e-03 9.666954725980758667e-02 1.076911315321922302e-01
2.272032666951417923e-03 9.654325246810913086e-02 1.075644120573997498e-01
2.260625362396240234e-03 9.641708433628082275e-02 1.074378117918968201e-01
2.249261597171425819e-03 9.629104286432266235e-02 1.073113232851028442e-01
2.237941604107618332e-03 9.616512060165405273e-02 1.071849539875984192e-01
2.226664684712886810e-03 9.603932499885559082e-02 1.070587038993835449e-01
2.215431071817874908e-03 9.591364860534667969e-02 1.069325655698776245e-01
2.204240532591938972e-03 9.578809887170791626e-02 1.068065389990806580e-01
2.193093299865722656e-03 9.566267579793930054e-02 1.066806390881538391e-01
2.181988675147294998e-03 9.553737938404083252e-02 1.065548509359359741e-01
2.170926891267299652e-03 9.541220217943191528e-02 1.064291745424270630e-01
2.159907948225736618e-03 9.528714418411254883e-02 1.063036173582077026e-01
2.148931380361318588e-03 9.516221284866333008e-02 1.061781719326972961e-01
2.137997187674045563e-03 9.503740817308425903e-02 1.060528457164764404e-01
2.127105370163917542e-03 9.491273015737533569e-02 1.059276387095451355e-01
2.116255927830934525e-03 9.478816390037536621e-02 1.058025434613227844e-01
2.105448395013809204e-03 9.466373175382614136e-02 1.056775599718093872e-01
2.094683004543185234e-03 9.453941881656646729e-02 1.055526956915855408e-01
2.083959290757775307e-03 9.441522508859634399e-02 1.054279431700706482e-01
2.073277486488223076e-03 9.429115802049636841e-02 1.053033173084259033e-01
2.062637358903884888e-03 9.416721761226654053e-02 1.051787957549095154e-01
2.052038675174117088e-03 9.404339641332626343e-02 1.050543934106826782e-01
2.041481435298919678e-03 9.391969442367553711e-02 1.049301028251647949e-01
2.030965406447649002e-03 9.379611909389495850e-02 1.048059314489364624e-01
2.020490588620305061e-03 9.367267042398452759e-02 1.046818718314170837e-01
2.010056981816887856e-03 9.354934096336364746e-02 1.045579239726066589e-01
1.999664353206753731e-03 9.342613071203231812e-02 1.044340953230857849e-01
1.989312469959259033e-03 9.330304712057113647e-02 1.043103784322738647e-01
1.979001332074403763e-03 9.318008273839950562e-02 1.041867807507514954e-01
1.968730706721544266e-03 9.305724501609802246e-02 1.040632948279380798e-01
1.958500826731324196e-03 9.293452650308609009e-02 1.039399206638336182e-01
1.948311110027134418e-03 9.281192719936370850e-02 1.038166657090187073e-01
1.938161789439618587e-03 9.268945455551147461e-02 1.036935225129127502e-01
1.928052632138133049e-03 9.256710857152938843e-02 1.035704985260963440e-01
1.917983521707355976e-03 9.244487434625625610e-02 1.034475788474082947e-01
1.907954458147287369e-03 9.232276678085327148e-02 1.033247783780097961e-01
1.897965092211961746e-03 9.220078587532043457e-02 1.032020971179008484e-01
1.888015540316700935e-03 9.207891672849655151e-02 1.030795201659202576e-01
1.878105569630861282e-03 9.195718169212341309e-02 1.029570624232292175e-01
1.868235063739120960e-03 9.183555841445922852e-02 1.028347164392471313e-01
1.858404022641479969e-03 9.171406179666519165e-02 1.027124896645545959e-01
1.848612329922616482e-03 9.159268438816070557e-02 1.025903671979904175e-01
1.838859636336565018e-03 9.147143363952636719e-02 1.024683713912963867e-01
1.829146174713969231e-03 9.135029464960098267e-02 1.023464798927307129e-01
1.819471595808863640e-03 9.122928231954574585e-02 1.022247001528739929e-01
1.809835783205926418e-03 9.110839664936065674e-02 1.021030396223068237e-01
1.800238736905157566e-03 9.098762273788452148e-02 1.019814833998680115e-01
1.790680340491235256e-03 9.086697548627853394e-02 1.018600538372993469e-01
1.781160361133515835e-03 9.074644744396209717e-02 1.017387285828590393e-01
1.771678915247321129e-03 9.062604606151580811e-02 1.016175150871276855e-01
1.762235653586685658e-03 9.050575643777847290e-02 1.014964208006858826e-01
1.752830692566931248e-03 9.038559347391128540e-02 1.013754308223724365e-01
1.743463682942092419e-03 9.026554971933364868e-02 1.012545600533485413e-01
1.734134624712169170e-03 9.014562517404556274e-02 1.011338010430335999e-01
1.724843517877161503e-03 9.002582728862762451e-02 1.010131537914276123e-01
1.715590129606425762e-03 8.990614116191864014e-02 1.008926182985305786e-01
1.706374459899961948e-03 8.978658169507980347e-02 1.007721945643424988e-01
1.697196159511804581e-03 8.966714143753051758e-02 1.006518900394439697e-01
1.688055344857275486e-03 8.954782038927078247e-02 1.005316898226737976e-01
1.678951899521052837e-03 8.942862600088119507e-02 1.004116088151931763e-01
1.669885590672492981e-03 8.930954337120056152e-02 1.002916395664215088e-01
1.660856418311595917e-03 8.919058740139007568e-02 1.001717746257781982e-01
1.651864266023039818e-03 8.907174319028854370e-02 1.000520288944244385e-01
1.642909017391502857e-03 8.895302563905715942e-02 9.993239492177963257e-02
1.633990556001663208e-03 8.883442729711532593e-02 9.981287270784378052e-02
1.625108649022877216e-03 8.871594816446304321e-02 9.969345480203628540e-02
1.616263412870466709e-03 8.859758824110031128e-02 9.957415610551834106e-02
1.607454614713788033e-03 8.847934752702713013e-02 9.945496916770935059e-02
